ID,type,subtype,date,year,month,day,hour,georef,district,municipali,parish,DICOFREG,source,sourcedate,sourcetype,page,fatalities,injured,evacuated,displaced,missing,evento_nome
88c20e3631579d0aca87ae784647f53a,Other,Other,21/02/2025,2025,2,21,08:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/chuva/chuva-forte/inundacoes-quedas-de-arvores-e-de-estruturas-chuva-provoca-dezenas-de-ocorrencias-em-lisboa/20250221/67b8b7b9d34e3f0bae9ac80c,0,0,0,0,0,desconhecido
b905aee620b28475f0ff71ddc0d9af8b,Other,Other,06/11/2023,2023,11,6,08:00,braga,Braga,Braga,braga,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/chuva/precipitacao/vem-ai-um-episodio-de-chuva-forte/20231106/6549097dd34e65afa2f74091,0,0,0,0,0,desconhecido
53938070e11424f68d829e3dbbf91a12,Other,Other,28/05/2023,2023,5,28,07:00,braga,Braga,Braga,braga,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/videos/trovoada-granizo-e-chuva-imagens-mostram-mau-tempo-em-tras-os-montes/6473a23d0cf2dce741baf63e,0,0,0,0,0,desconhecido
779fb060fe07259b87a912527f0b351b,Flood,inundacao,08/12/2022,2022,12,8,08:00,beja,Beja,Beja,beja,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/lisboa/mau-tempo-fez-uma-vitima-mortal-no-concelho-de-oeiras-em-alges/20221208/6391311f0cf27230dc1c328e,0,0,0,1,0,desconhecido
837e4405981291515656e271b6452b3d,Flood,cheia,05/12/2021,2021,12,5,05:18,mira,Coimbra,Mira,mira,60801.0,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/sociedade/chuva/inundacoes-em-faro,0,0,0,0,0,desconhecido
f533f2282876e3943c75eabc1e6388b0,Flood,cheia,09/02/2024,2024,2,9,08:00,aveiro,Aveiro,Aveiro,aveiro,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/portugal-continental/ocorrencias/portugal-continental-com-mais-de-600-ocorrencias-por-causa-do-mau-tempo-nas-ultimas-24-horas/20240209/65c5d075d34e371fc0bce236,2,0,1,2,0,desconhecido
f4d5629b88885951d22b7ed903e2e0bc,Other,Other,05/07/2022,2022,7,5,07:00,braga,Braga,Braga,braga,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/granizo/trovoada/chuva-granizo-e-trovoada-causam-estragos-em-vila-real-tudo-o-que-e-batata-e-milho-ficou-destruido/20220705/62c4a33d0cf2ea4f0a52b83a,0,0,0,0,0,desconhecido
8947bd271120aab850a63eaece38475c,Flood,cheia,08/12/2022,2022,12,8,08:00,lisboa,Lisboa,Lisboa,lisboa,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/geral/nao-da-para-acabar-com-as-cheias-em-lisboa-mas-ha-solucoes-para-diminui-las/20221208/6391dcfd0cf2254fb28708cc,0,0,0,0,0,desconhecido
9f6b110d0044f9e405afc5998702088a,Flood,cheia,16/12/2022,2022,12,16,08:00,lisboa,Lisboa,Lisboa,lisboa,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/marcelo-rebelo-de-sousa/mau-tempo/costa-vs-moedas-marcelo-so-fala-por-si-mas-justificava-se-acompanhar-as-cheias-em-lisboa/20221216/639ca4cc0cf2254fb288b48a,0,0,0,0,0,desconhecido
a97f9075ca6d867657f359107b6635ac,Flood,cheia,17/01/2023,2023,1,17,08:00,moura,Beja,Moura,moura,,cnnportugal,2025-05-09,web,https://cnnportugal.iol.pt/mau-tempo/lisboa/mau-tempo-lisboa-regista-90-pedidos-de-apoio-de-familias-afetadas-pelas-cheias-de-dezembro/20230117/63c72e740cf2665294d154c0,0,0,0,0,0,desconhecido
