ID,type,subtype,date,year,month,day,hour,georef,district,municipali,parish,DICOFREG,source,sourcedate,sourcetype,page,fatalities,injured,evacuated,displaced,missing,evento_nome
4a76683f3293cda1aec0f78114d3ad01,Other,Other,13/07/2019,2019,7,13,07:00,braga,Braga,Braga,braga,,publico,2025-05-09,web,https://www.publico.pt/2019/07/13/sociedade/noticia/granizo-tamanho-bolas-pinguepongue-causa-danos-avultados-mogadouro-1879816,0,0,0,0,0,desconhecido
c72b55e9c5d7a67c44609d747b919d26,Other,Other,07/02/2024,2024,2,7,08:00,aveiro,Aveiro,Aveiro,aveiro,,publico,2025-05-09,web,https://www.publico.pt/2024/02/07/azul/noticia/tempestade-karlota-traz-carnaval-chuva-vento-agitacao-maritima-2079535,0,0,0,0,0,desconhecido
2430ac465312a2e06bf1b1a46b9e3cc4,Other,Other,24/11/2024,2024,11,24,08:00,aveiro,Aveiro,Aveiro,aveiro,,publico,2025-05-09,web,https://www.publico.pt/2024/11/24/azul/noticia/mau-tempo-vai-piorar-chuva-forte-trovoada-pais-provoca-300-ocorrencias-2113170,1,0,24,2,0,desconhecido
bf19ca95678d3ea1dc0e3aeba06675cb,Flood,inundacao,25/11/2024,2024,11,25,08:00,coimbra,Coimbra,Coimbra,coimbra,,publico,2025-05-09,web,https://www.publico.pt/2024/11/25/azul/noticia/vento-forte-chuva-provocou-566-ocorrencias-pais-domingo-2113199,0,0,0,0,0,desconhecido
5974007a7f4a99e4c7d0ab3574c71077,Flood,cheia,13/12/2022,2022,12,13,08:00,estremoz,Évora,Estremoz,estremoz,,publico,2025-05-09,web,https://www.publico.pt/2022/12/13/sociedade/noticia/campo-maior-santarem-mau-tempo-tambem-fez-estragos-lisboa-2031231,3,0,1,26,0,desconhecido
c1d64c383480b0db16bb4af3e9f71cd3,Landslide,desmoronamento,11/03/2018,2018,3,11,08:00,ovar,Aveiro,Ovar,ovar,11505.0,publico,2025-05-09,web,https://www.publico.pt/2018/03/11/local/noticia/desde-a-tempestade-hercules-que-o-mar-nao-causava-tantos-estragos-1806070,0,0,0,0,0,desconhecido
fada48eb473c2a70d54370df427fb961,Other,Other,14/10/2018,2018,10,14,07:00,Leiria,Leiria,Leiria,Leiria,100912.0,publico,2025-05-09,web,https://www.publico.pt/2018/10/14/fotogaleria/o-sopro-de-destruicao-deixado-pela-tempestade-leslie-390611,0,0,0,0,0,leslie
aa50a45ea9bf276e5171aa82ceec5925,Flood,cheia,06/11/2024,2024,11,6,08:00,lisboa,Lisboa,Lisboa,lisboa,,publico,2025-05-09,web,https://www.publico.pt/2024/11/06/azul/noticia/portugal-60-areas-risco-significativo-inundacao-veja-mapa-2110771,1,0,6,2,0,desconhecido
d851106e3777b9746357a2ec2441efe9,Flood,inundacao,07/12/2022,2022,12,7,08:00,faro,Faro,Faro,faro,,publico,2025-05-09,web,https://www.publico.pt/2022/12/07/sociedade/noticia/chuva-forte-deixa-ruas-inundadas-estradas-cortadas-lisboa-2030671,1,0,0,1,0,desconhecido
9b843f56061d89abb38d26575248dee7,Other,Other,20/03/2025,2025,3,20,07:00,coimbra,Coimbra,Coimbra,coimbra,,publico,2025-05-09,web,https://www.publico.pt/2025/03/20/azul/noticia/mau-tempo-condiciona-circulacao-ferroviaria-lisboa-ha-varias-estradas-cortadas-2126634,8,1,1,17,0,desconhecido
e23d15a0d4860083126c5cfe726bd515,Other,Other,23/03/2025,2025,3,23,07:00,faro,Faro,Faro,faro,,publico,2025-05-09,web,https://www.publico.pt/2025/03/23/azul/noticia/mau-tempo-chuva-treguas-proximos-dias-tejo-preocupa-2127067,0,0,0,0,0,desconhecido
ad52e44e7f7099e48434c482084116d2,Other,Other,20/03/2025,2025,3,20,07:00,beja,Beja,Beja,beja,,publico,2025-05-09,web,https://www.publico.pt/2025/03/20/azul/noticia/mau-tempo-barcaca-soltase-lisboa-derrame-controlado-2126762,2,0,0,10,0,desconhecido
5fb1f6ad538dc6629cbee93795ea98fb,Flood,cheia,10/03/2018,2018,3,10,08:00,águeda,Aveiro,Águeda,águeda,10104.0,publico,2025-05-09,web,https://www.publico.pt/2018/03/10/sociedade/noticia/populacoes-ribeirinhas-aconselhadas-a-tomar-precaucoes-devido-a-subida-do-tejo-1806139,0,0,0,0,0,desconhecido
3609aff15765525dc4d829405a63fe0b,Flood,transbordo,06/06/2023,2023,6,6,07:00,avis,Portalegre,Avis,avis,120303.0,publico,2025-05-09,web,https://www.publico.pt/2023/06/06/azul/noticia/depressao-oscar-mau-tempo-madeira-causou-inundacoes-derrocadas-quedas-arvores-2052350,0,0,0,0,0,oscar
dd8f6179a349e315d2df09c9dc6321d9,Flood,transbordo,25/12/2020,2020,12,25,08:00,mora,Évora,Mora,mora,70703.0,publico,2025-05-09,web,https://www.publico.pt/2020/12/25/sociedade/noticia/chuva-forte-ponta-delgada-faz-dezena-desalojados-1944196,2,0,27,2,0,desconhecido
